airtemperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,type_l,type_m,target
299.1,309.5,1339,48.2,86,False,True,0
295.8,306.6,1621,31.6,95,True,False,0
304.0,312.7,1456,51.2,160,False,True,0
302.7,310.5,1568,36.9,28,False,False,0
304.1,313.6,1441,43.7,131,False,True,0
298.1,309.9,1642,30.4,58,True,False,0
298.0,308.7,1479,58.5,176,False,True,1
302.4,311.8,1493,38.4,132,True,False,0
303.6,311.9,1544,37.1,88,False,False,0
301.9,311.0,1638,35.4,116,False,True,0
298.4,309.6,1477,35.6,101,True,False,0
298.3,309.1,1437,38.0,93,True,False,0
297.5,309.1,1611,30.2,211,True,False,0
298.0,307.8,1588,35.4,114,False,False,0
298.8,309.8,1377,49.6,27,False,True,0
298.7,308.5,1480,42.2,58,True,False,0
298.7,309.7,1565,39.3,94,False,False,0
298.8,308.3,1634,27.9,12,True,False,0
302.7,310.8,1555,36.1,35,False,True,0
297.3,308.5,1520,42.4,171,False,True,0
298.8,308.9,1398,51.5,0,True,False,0
300.8,311.2,1365,51.7,111,False,True,0
302.0,310.9,1446,44.0,64,True,False,0
301.1,310.6,1479,41.1,72,False,True,0
300.7,310.8,1465,45.2,92,False,True,0
304.1,313.3,1732,28.5,132,True,False,0
297.7,308.4,1288,49.5,91,False,False,0
299.2,310.6,1704,30.6,160,False,False,0
302.1,311.0,1729,26.1,210,False,False,0
299.6,309.2,1602,37.3,31,True,False,0
299.3,308.5,1510,45.4,72,True,False,0
300.9,311.3,1613,32.7,170,True,False,0
299.5,309.1,1422,45.3,103,False,True,0
297.4,309.2,1420,45.6,193,True,False,0
297.7,308.9,1531,48.3,84,False,True,0
297.8,309.4,1495,36.5,132,False,True,0
300.8,311.7,1681,31.3,221,True,False,0
300.0,310.4,1385,52.1,128,False,True,0
297.1,308.6,1717,31.3,61,False,True,0
296.2,306.9,1526,34.9,140,True,False,0
302.2,311.4,1390,48.1,40,True,False,0
297.4,308.0,1383,46.2,188,True,False,0
302.4,311.9,1366,47.3,162,False,False,0
297.3,308.3,1309,61.5,56,True,False,0
301.7,310.6,1380,45.8,70,False,True,0
303.2,311.4,1514,41.2,230,True,False,0
299.5,309.1,1357,47.3,106,True,False,0
300.7,310.7,1507,46.1,209,True,False,0
299.2,310.4,1395,55.4,76,False,True,0
300.2,309.2,1431,51.3,57,True,False,0
298.7,308.6,1722,24.7,64,False,True,0
299.3,308.6,1482,37.6,132,True,False,0
298.7,309.9,1465,39.7,72,True,False,0
297.4,308.2,1585,46.2,37,False,False,0
302.8,312.2,1481,40.2,230,True,False,0
301.0,309.6,1724,28.1,133,True,False,0
303.4,311.8,2133,18.3,207,False,True,0
299.4,308.8,1390,57.0,92,True,False,0
299.0,310.3,1475,42.4,93,True,False,0
301.6,310.5,1593,34.5,102,True,False,0
301.6,310.7,1380,51.8,216,True,False,1
300.2,311.4,1568,41.0,32,True,False,0
297.4,308.3,1483,38.8,23,True,False,0
298.5,309.5,1569,41.0,153,True,False,0
302.0,310.4,1212,55.6,79,False,True,1
301.6,311.0,1485,40.1,142,True,False,0
297.5,308.9,1390,44.6,140,True,False,0
299.3,308.8,1341,47.7,199,True,False,0
303.1,312.3,1623,31.6,101,False,True,0
299.1,310.2,1352,52.8,41,True,False,0
296.7,307.9,1579,33.4,50,False,False,0
299.2,310.6,1498,41.1,88,True,False,0
296.3,307.4,1958,19.1,67,False,True,0
303.7,313.0,1456,45.5,51,True,False,0
297.4,308.3,1535,34.6,51,False,True,0
300.0,309.1,1431,45.4,90,True,False,0
301.9,310.7,1405,48.8,78,True,False,0
300.6,310.0,1542,33.9,100,False,True,0
302.3,311.4,1909,23.2,25,False,True,0
298.0,308.7,1436,48.2,201,False,True,0
298.8,309.3,1618,35.1,173,False,True,0
297.8,307.7,1505,39.7,25,True,False,0
300.7,310.4,1416,61.8,209,True,False,1
296.6,307.7,1474,52.6,101,False,True,0
300.4,309.7,1367,51.2,143,False,True,0
299.5,308.6,1672,30.5,177,True,False,0
301.6,310.8,1961,21.8,148,True,False,0
299.2,308.5,1544,41.6,146,True,False,0
300.7,311.2,1452,44.4,33,True,False,0
299.3,308.6,1371,50.5,136,True,False,0
297.2,308.6,1500,37.1,161,True,False,0
302.3,311.2,1454,43.8,112,False,True,0
299.5,309.0,1602,31.3,210,False,True,0
299.1,309.5,1512,39.0,75,True,False,0
298.9,309.9,1592,32.0,60,True,False,0
299.6,310.9,1533,31.8,91,True,False,0
298.8,310.1,1653,30.3,119,True,False,0
297.8,307.5,1581,33.1,116,True,False,0
297.7,307.2,1668,37.8,5,True,False,0
298.9,309.2,1412,44.1,140,False,True,0
299.7,309.1,1473,39.4,125,True,False,0
299.1,310.6,1326,49.7,78,True,False,0
302.3,311.8,1443,43.4,175,False,True,0
300.1,309.6,1625,38.0,46,False,True,0
298.2,307.6,1368,51.8,5,True,False,0
301.4,310.5,1421,43.8,182,False,False,0
297.2,308.5,1487,46.9,173,False,True,0
299.2,310.6,1534,39.7,83,True,False,0
301.4,310.7,1590,36.3,43,True,False,0
302.3,311.3,1339,50.8,123,False,True,0
298.8,308.6,1571,33.7,61,False,True,0
299.1,310.6,1380,44.7,170,True,False,0
300.9,310.4,1576,40.4,92,False,True,0
297.0,307.9,1422,53.0,115,False,True,0
302.4,310.7,1362,54.8,155,True,False,1
300.2,309.8,1394,47.4,21,False,True,0
304.1,313.2,1366,46.6,35,True,False,0
300.7,310.5,1594,31.0,196,False,True,0
303.8,312.6,1565,36.0,179,True,False,0
298.1,308.8,1432,43.4,68,True,False,0
302.0,310.9,1564,39.0,15,True,False,0
300.9,310.7,1740,25.3,164,True,False,0
301.5,310.5,1612,29.8,148,False,True,0
301.9,310.9,1419,47.7,20,False,True,1
298.4,308.9,1501,50.0,203,True,False,0
301.8,311.0,1322,53.0,166,True,False,0
296.8,308.0,1371,54.5,86,True,False,0
297.4,308.3,1472,45.5,2,True,False,0
302.4,311.2,1448,50.5,53,True,False,0
298.6,309.9,1356,59.5,34,True,False,0
300.2,310.3,1593,36.1,36,False,True,0
300.8,310.8,1461,41.3,53,False,True,0
299.2,308.4,1711,28.9,197,True,False,0
302.2,310.7,1567,36.4,100,True,False,0
301.4,310.6,2137,18.0,99,True,False,0
300.7,310.2,1479,52.3,9,False,False,0
300.5,310.8,1509,33.0,153,True,False,0
299.4,308.7,1512,37.2,126,True,False,0
301.6,310.9,1538,40.4,13,True,False,0
302.4,311.8,1476,46.6,110,True,False,0
302.2,310.8,1397,47.6,11,False,False,0
300.4,309.7,1547,38.0,181,False,True,0
298.4,308.9,1577,37.1,0,False,False,0
299.2,309.1,1410,47.1,9,False,False,0
300.8,310.3,1383,46.6,19,True,False,0
300.4,309.6,1571,33.6,126,False,False,0
297.6,308.3,1523,39.5,137,True,False,0
298.8,309.7,1374,58.6,123,True,False,0
300.9,309.6,1384,42.4,131,True,False,0
302.3,310.2,1506,33.8,43,False,False,0
301.9,310.6,1573,36.6,15,True,False,0
300.2,311.5,1426,44.3,73,False,False,0
298.4,308.0,1571,37.4,50,True,False,0
297.5,308.8,1471,52.3,152,False,True,0
299.7,309.2,1401,54.1,118,True,False,0
298.2,308.7,1605,29.4,47,True,False,0
301.8,310.7,1680,32.4,76,True,False,0
299.6,309.1,1407,50.6,85,True,False,0
299.1,310.6,1818,24.1,173,True,False,0
303.4,312.7,1594,32.8,79,False,True,0
303.4,312.3,1663,33.9,78,True,False,0
303.5,311.8,1927,21.9,195,True,False,0
303.0,312.3,1480,41.4,125,True,False,0
300.7,309.6,1733,24.8,85,True,False,0
297.7,309.1,1435,38.8,165,True,False,0
301.2,310.1,1666,34.9,37,False,True,0
299.3,308.5,1422,45.4,37,False,True,0
298.1,309.3,1443,45.3,70,True,False,0
300.9,310.7,1392,44.2,97,True,False,0
298.8,308.5,1527,36.2,3,True,False,0
302.3,311.0,1521,34.8,72,False,True,0
300.7,309.9,1775,26.6,149,True,False,0
301.8,310.9,1299,60.4,48,False,True,0
301.0,311.4,1481,37.5,193,True,False,0
297.5,308.6,1347,57.0,132,False,True,0
298.8,310.2,1527,31.2,102,False,True,0
298.4,309.1,1525,39.3,86,False,True,0
302.7,312.1,1478,36.0,191,False,False,0
300.8,310.7,1483,40.8,28,False,True,0
300.5,309.7,1384,48.6,141,True,False,0
301.9,310.9,1441,43.7,0,False,True,0
301.5,310.9,1469,44.7,164,True,False,0
298.9,308.6,2069,18.7,27,True,False,0
301.0,312.2,1372,47.0,59,True,False,0
297.6,308.4,1626,32.4,130,True,False,0
300.3,309.6,1326,52.4,57,True,False,0
300.3,311.4,1371,50.2,109,False,True,0
298.1,307.8,1636,36.7,51,False,True,0
300.7,309.5,1445,46.4,24,False,True,0
297.5,308.6,1546,33.8,139,True,False,0
301.4,311.1,1469,36.9,133,True,False,0
300.5,311.4,1611,32.7,44,True,False,0
301.0,310.0,1480,43.5,21,True,False,0
300.3,310.0,1537,37.5,6,False,True,0
301.5,310.4,1629,34.1,151,True,False,0
303.6,311.8,1432,42.5,150,False,True,0
303.6,312.4,1504,49.5,109,False,True,0
299.5,309.2,1690,29.2,108,True,False,0
302.8,311.1,1721,30.0,87,True,False,0
301.2,311.0,1670,33.0,200,True,False,0
299.1,310.1,1894,20.1,106,True,False,0
298.5,308.3,1334,49.8,186,True,False,0
301.8,311.1,1395,44.6,171,False,True,0
302.7,310.9,1395,48.3,80,True,False,0
301.9,310.8,1567,39.3,9,True,False,0
301.6,310.6,1478,36.6,218,True,False,0
303.9,313.2,1624,39.8,107,False,True,0
298.5,309.2,1983,20.2,114,True,False,0
301.5,310.5,1372,44.0,203,True,False,0
300.1,309.7,1351,58.2,155,True,False,0
302.5,310.5,1507,40.2,201,False,True,0
300.8,309.7,1258,54.9,168,False,True,0
299.6,309.0,1525,42.8,160,True,False,0
297.1,307.8,1428,43.7,179,True,False,0
296.8,307.4,1549,48.3,105,True,False,0
298.9,310.6,1363,52.6,190,True,False,0
296.9,308.4,1390,41.8,184,True,False,0
300.5,309.9,1343,63.7,124,False,True,0
300.8,311.1,1698,24.8,156,False,False,0
303.8,312.9,1367,49.9,192,True,False,0
298.4,308.2,1528,36.2,196,True,False,0
298.9,310.1,1549,40.2,65,False,True,0
301.6,310.9,1419,50.2,51,False,False,0
298.8,309.7,1424,49.6,129,True,False,0
298.9,310.2,1491,45.1,101,True,False,0
301.4,310.5,1647,33.3,85,True,False,0
300.1,310.6,1374,45.4,119,True,False,0
303.6,312.8,1825,25.2,29,False,True,0
301.5,310.9,1400,50.8,2,True,False,0
295.8,306.5,1358,49.2,63,True,False,0
302.9,312.2,1292,54.4,136,False,True,0
301.9,309.6,1551,34.6,211,False,True,0
300.9,310.8,1477,38.4,31,False,False,0
300.6,310.7,1501,45.3,175,False,False,0
302.2,311.6,1594,36.8,82,False,False,0
298.9,310.1,1655,31.5,172,False,True,0
297.4,308.3,1405,51.7,108,False,True,0
300.8,310.9,1311,55.8,118,True,False,0
299.2,308.4,1841,22.8,40,True,False,0
297.5,308.6,1481,38.8,14,False,False,0
301.2,311.6,1461,52.9,208,True,False,1
301.0,310.1,1756,30.7,2,False,False,0
301.2,310.7,1543,32.9,40,False,True,0
298.2,308.9,1683,31.7,74,True,False,0
300.7,311.5,1569,36.4,20,False,True,0
300.4,309.7,1539,37.7,156,False,True,0
301.9,311.0,1455,46.0,29,True,False,0
299.4,309.1,1304,50.5,153,True,False,0
303.6,312.8,1701,30.8,12,True,False,0
303.2,311.4,1351,53.8,8,True,False,1
299.0,308.7,1507,37.5,134,True,False,0
297.5,308.6,1514,36.9,134,True,False,0
299.4,308.6,1746,26.8,107,True,False,0
297.8,307.4,1902,24.3,129,False,True,0
298.9,308.3,1432,48.9,38,True,False,0
298.8,310.1,1483,45.4,192,False,False,0
299.7,311.0,1448,49.8,80,False,True,0
299.5,310.8,1447,41.0,93,True,False,0
298.7,310.2,1363,45.5,28,True,False,0
296.7,307.6,1516,37.4,146,True,False,0
300.5,309.7,1347,54.3,136,False,True,0
301.1,311.0,1677,29.1,188,True,False,0
301.7,310.9,1405,46.4,207,True,False,1
302.0,311.0,1550,35.2,184,True,False,0
296.3,307.1,1774,25.9,154,False,False,0
299.0,310.4,1606,31.1,134,True,False,0
298.0,309.2,1378,49.7,94,True,False,0
303.5,313.0,1322,59.5,71,True,False,0
298.6,309.4,1439,47.1,149,False,False,0
296.9,307.5,2721,9.3,18,True,False,1
299.0,309.0,1419,45.2,27,False,True,0
303.8,312.8,1428,53.3,152,True,False,0
302.2,311.4,1510,44.9,33,True,False,0
304.0,313.2,1481,42.6,213,True,False,0
300.8,312.5,1423,47.3,123,True,False,0
297.8,307.4,1355,45.8,60,True,False,0
300.5,311.9,1676,35.2,97,False,True,0
298.6,309.5,1547,44.8,36,True,False,0
303.7,312.4,1525,43.9,188,True,False,0
301.8,309.5,1525,39.6,227,True,False,0
299.1,310.3,1727,28.7,43,True,False,0
298.9,310.6,1406,43.8,12,True,False,0
296.8,308.2,1643,34.7,191,True,False,0
299.2,308.5,1442,46.5,11,True,False,0
300.0,311.4,1374,41.9,96,True,False,0
297.6,308.5,1431,52.6,26,False,True,0
296.7,307.8,1375,51.4,108,False,True,0
298.7,309.8,1469,38.4,62,True,False,0
304.4,313.7,1509,35.0,205,True,False,1
298.5,309.5,1366,61.9,130,False,True,0
299.0,310.3,1494,46.6,144,False,True,0
300.2,309.0,1642,31.2,37,False,True,0
303.8,313.2,1379,50.2,178,False,False,0
302.5,310.3,1447,39.2,172,False,True,0
301.0,311.6,1470,43.4,133,True,False,0
295.6,306.0,1363,50.0,14,True,False,0
299.0,310.1,1487,47.5,123,False,True,0
302.5,311.9,1354,49.4,117,True,False,0
298.4,309.4,1392,50.1,117,True,False,0
298.0,308.7,2101,17.4,198,False,True,0
300.0,309.1,1631,28.3,110,True,False,0
300.1,311.4,1467,35.7,45,True,False,0
298.2,308.7,1436,49.1,26,True,False,0
299.8,309.7,1483,39.6,87,True,False,0
301.1,312.3,1534,39.0,129,True,False,0
301.8,310.6,1295,62.3,91,True,False,0
302.7,311.7,1480,45.2,8,True,False,0
299.8,309.1,1496,44.4,155,False,True,0
298.4,308.2,1282,60.7,216,True,False,1
296.0,306.7,2044,22.3,48,False,True,0
303.0,312.5,1626,30.5,87,True,False,0
298.8,308.9,1852,25.0,57,True,False,0
299.2,308.4,1877,23.9,4,True,False,0
299.9,310.4,1470,50.0,148,True,False,0
298.3,308.2,1472,44.3,71,True,False,0
296.3,307.1,1534,33.8,151,False,True,0
302.0,310.5,1573,32.1,143,False,True,0
300.4,311.1,1589,35.5,191,True,False,0
298.9,308.5,1534,42.9,121,False,True,0
302.2,311.3,1577,29.8,112,False,True,0
302.5,311.6,1419,43.7,39,True,False,0
297.2,308.1,1340,61.3,207,False,True,1
303.8,312.5,1525,38.0,209,False,False,0
302.0,310.8,2143,17.3,227,True,False,0
300.7,311.7,1504,36.9,229,False,True,0
303.2,311.2,1404,50.9,31,True,False,0
298.0,307.8,1266,60.5,81,True,False,0
301.8,310.6,1372,54.7,95,True,False,0
297.4,308.4,1392,49.7,174,True,False,0
298.4,309.3,1504,39.3,192,True,False,0
298.8,310.2,1461,46.7,105,True,False,0
299.8,311.1,1452,47.3,188,True,False,0
298.6,309.5,1584,31.8,27,False,False,0
300.7,310.6,1720,30.3,96,True,False,0
300.4,311.6,1359,55.4,160,False,True,0
299.2,310.4,1570,37.3,37,True,False,0
303.9,313.0,1403,48.3,10,True,False,0
300.9,310.5,1512,41.2,49,False,False,0
303.7,312.2,1487,34.0,94,True,False,0
302.4,312.0,1562,37.9,10,True,False,0
301.5,310.8,1350,58.5,13,True,False,0
299.9,309.2,1436,52.0,107,True,False,0
302.5,310.3,1539,39.0,119,True,False,0
303.7,313.1,1496,47.4,48,True,False,0
300.2,310.3,1331,52.1,30,True,False,0
297.4,308.3,1335,57.9,113,False,True,0
299.8,309.2,1591,37.5,109,True,False,0
297.5,308.9,1554,34.8,204,True,False,0
304.1,313.2,1452,48.0,126,True,False,0
298.8,309.7,1439,45.8,81,False,True,0
302.4,312.0,1508,36.9,5,True,False,0
298.9,310.1,1341,54.5,51,True,False,0
300.6,311.7,1389,52.1,210,False,True,0
301.6,310.0,1869,22.9,18,True,False,0
300.7,311.1,1324,52.2,85,True,False,0
300.9,312.1,1617,31.0,148,False,True,0
297.9,308.5,2129,18.7,126,False,False,0
297.4,309.4,1401,45.9,49,True,False,0
295.6,306.1,1383,48.7,147,True,False,0
297.6,308.6,1522,37.0,106,True,False,0
298.0,307.6,1844,23.8,44,False,True,0
300.1,309.2,1533,37.0,101,True,False,0
300.7,310.8,1772,27.3,69,True,False,0
296.8,307.8,1394,47.7,155,True,False,0
301.0,310.5,1379,57.3,204,True,False,1
300.7,311.9,1389,46.5,186,False,False,0
300.6,309.4,1425,40.3,103,True,False,0
304.1,313.3,1397,49.6,34,False,False,0
301.4,310.3,1639,32.7,171,True,False,0
302.0,310.6,1583,35.2,171,True,False,0
303.5,312.5,1418,42.2,170,True,False,0
296.7,307.9,1743,27.9,55,True,False,0
295.5,305.9,1380,52.4,202,False,True,0
300.4,309.9,1513,38.7,76,False,False,0
303.6,313.0,1617,30.9,122,True,False,0
301.4,310.1,1623,32.3,39,False,False,0
297.6,309.6,1330,53.1,7,False,True,0
303.5,313.1,1897,23.6,75,True,False,0
302.4,311.4,1475,45.2,46,False,True,0
302.8,310.8,1451,44.7,32,False,True,0
300.7,309.7,1397,51.3,155,False,True,0
300.7,309.5,1633,31.3,90,False,True,0
297.8,309.0,1675,30.0,110,False,True,0
299.3,310.3,1396,47.4,14,True,False,0
299.4,309.1,1547,40.9,50,False,False,0
298.1,307.7,1445,48.0,73,False,True,0
296.7,307.6,1540,38.6,53,True,False,0
301.9,309.7,1424,42.8,140,True,False,0
299.0,310.3,1501,43.0,91,True,False,0
303.7,312.5,1632,36.6,186,True,False,0
303.5,311.6,2183,17.0,110,True,False,0
297.8,308.9,1518,40.4,2,True,False,0
300.3,309.8,1450,55.0,135,True,False,0
301.1,311.1,2089,19.8,162,False,True,0
300.2,309.6,1442,49.2,61,False,False,0
302.3,311.6,1488,41.8,75,True,False,0
300.1,311.2,1452,42.4,190,False,True,0
302.6,312.3,1660,30.3,36,True,False,0
299.3,310.8,1426,42.4,0,True,False,0
302.7,310.5,1511,37.7,60,True,False,0
302.8,311.1,1563,32.2,78,True,False,0
301.4,310.5,1432,54.3,81,True,False,0
301.4,310.7,1657,28.7,108,True,False,0
302.2,310.5,1507,40.4,111,False,True,0
298.0,309.2,1665,36.6,22,True,False,0
298.8,309.7,1953,20.6,25,True,False,0
298.6,309.7,1422,49.7,139,False,True,0
298.2,307.9,1462,45.5,171,False,False,0
304.1,313.2,1510,46.9,152,False,True,0
300.2,309.8,1398,54.8,39,True,False,0
302.4,310.2,1633,28.0,164,True,False,0
301.3,310.4,1538,38.4,195,True,False,0
302.2,311.2,1360,52.8,176,False,True,0
300.9,310.6,1552,34.9,95,True,False,0
301.3,310.6,1576,30.4,92,True,False,0
299.7,309.5,1352,49.7,184,True,False,0
298.4,308.9,1391,48.4,100,True,False,0
302.6,311.9,1354,48.0,67,True,False,0
300.3,311.7,1432,47.7,61,False,False,0
298.3,309.0,1339,58.8,35,True,False,0
298.3,309.0,1526,36.9,20,False,True,0
299.0,309.0,1436,43.9,20,False,False,0
303.7,312.8,1627,31.7,40,True,False,0
301.7,310.9,1644,32.5,201,False,True,0
297.7,309.7,1570,35.8,160,False,False,0
298.5,308.0,1624,29.8,160,True,False,0
300.9,312.6,1555,40.6,109,False,True,0
298.1,307.7,1289,48.3,42,True,False,0
299.3,308.6,1520,33.7,76,True,False,0
298.9,310.1,1356,47.8,116,True,False,0
299.9,310.4,1367,53.3,201,False,True,0
299.0,308.2,1358,42.7,50,False,True,0
299.9,309.4,1363,60.9,57,True,False,0
301.7,310.6,1447,56.9,47,True,False,0
301.8,310.7,1551,37.7,64,True,False,0
304.2,313.4,1482,41.4,32,True,False,0
299.9,310.5,1549,42.8,208,False,False,0
302.3,311.7,1701,27.5,145,True,False,0
300.3,309.6,1537,37.1,187,True,False,0
299.2,308.6,1462,55.0,163,False,False,0
296.6,307.7,1386,62.3,100,False,False,1
302.2,311.6,1383,44.3,72,True,False,0
300.1,311.2,1489,39.1,188,True,False,0
302.4,312.0,1477,39.7,18,False,False,0
299.8,309.4,1423,42.9,124,False,True,0
300.7,311.0,1969,20.7,109,True,False,0
297.4,308.7,1584,38.2,154,True,False,0
298.4,309.3,1694,30.9,111,False,False,0
298.6,309.4,1316,51.4,52,True,False,0
300.5,311.6,1497,40.5,180,True,False,0
302.5,311.3,1393,47.5,130,False,False,0
301.0,310.6,1588,33.7,114,True,False,0
300.3,309.6,1404,44.6,87,True,False,0
298.0,308.8,1411,53.8,73,False,False,0
297.1,307.9,1342,49.1,179,True,False,0
302.3,310.6,1525,48.7,114,False,False,0
298.8,309.9,1428,42.4,132,True,False,0
297.2,308.6,1284,51.3,32,False,True,0
302.2,310.7,1413,48.9,114,False,False,0
300.3,311.6,1607,33.5,109,True,False,0
300.3,311.6,1801,23.6,97,False,False,0
300.1,311.4,1485,40.4,75,False,False,0
300.7,310.9,1369,51.2,63,False,True,0
302.7,310.6,1690,26.7,4,True,False,0
302.3,311.7,1483,40.5,8,False,True,0
302.3,311.3,1457,44.5,83,True,False,0
299.3,309.0,1415,47.6,156,True,False,0
299.8,309.7,1707,29.1,94,True,False,0
302.2,311.2,1544,43.6,63,False,True,0
302.5,310.3,1411,49.5,110,False,True,0
296.5,307.6,1541,38.5,98,True,False,0
297.7,308.7,1449,40.2,95,True,False,0
299.0,309.9,1884,25.6,100,False,False,0
299.7,309.1,1508,41.2,152,False,True,0
295.6,306.1,1490,42.7,171,False,True,0
301.5,310.9,1365,46.5,172,True,False,0
298.0,307.6,1683,32.8,122,True,False,0
300.1,309.7,1420,48.4,36,False,True,0
300.1,309.4,1329,55.2,143,False,False,0
300.8,311.2,2237,17.0,95,False,False,0
298.4,309.2,1345,52.7,196,True,False,0
297.9,307.8,1459,46.9,85,True,False,0
300.5,309.8,1663,29.1,145,True,False,1
300.7,310.8,1346,52.0,193,False,False,0
299.3,308.4,1406,47.4,3,True,False,0
298.7,309.6,1654,34.3,136,False,False,0
304.1,313.6,1556,37.4,129,True,False,0
296.2,307.3,1475,37.0,44,True,False,0
297.4,308.8,1529,41.3,165,True,False,0
300.2,309.6,1359,51.5,66,True,False,0
297.6,308.4,1517,34.2,66,True,False,0
297.5,308.5,1722,30.4,178,True,False,0
303.5,311.5,1535,33.3,120,True,False,0
295.5,306.0,1546,35.9,169,True,False,0
298.7,308.5,1469,39.9,67,True,False,0
301.6,310.9,1385,50.7,195,True,False,0
300.6,309.9,1428,48.8,109,True,False,0
300.5,309.8,1379,54.2,207,True,False,1
297.4,308.8,1324,53.5,169,False,False,0
300.6,310.7,1750,30.6,171,True,False,0
295.5,306.0,1326,50.8,18,False,True,0
299.6,309.2,1540,36.7,221,True,False,0
300.9,310.7,1479,43.3,201,True,False,0
300.3,309.7,1452,41.5,139,False,False,0
300.9,310.9,1370,52.5,107,True,False,0
302.9,312.5,1357,55.0,12,False,False,0
298.8,308.9,1466,44.1,184,False,False,0
301.8,311.1,1663,31.6,199,False,True,0
301.3,310.6,1499,36.1,163,False,True,0
301.4,310.1,1937,21.8,205,True,False,0
299.1,310.2,1598,33.4,20,True,False,0
301.9,311.2,1369,49.8,66,True,False,0
301.2,312.3,1528,38.4,85,True,False,0
298.3,308.8,1767,27.3,168,True,False,0
298.0,308.2,1489,40.4,11,True,False,0
302.3,311.4,1333,66.7,205,True,False,1
300.5,312.0,1867,23.0,103,False,True,0
298.5,308.3,1381,50.5,22,False,True,0
297.4,308.3,1347,45.8,43,True,False,0
299.3,310.5,1404,47.5,12,False,True,0
299.2,309.0,1408,47.2,0,True,False,0
301.5,311.0,1504,42.6,109,False,True,0
300.2,309.5,1436,48.8,135,True,False,0
298.4,309.4,1666,24.3,68,False,True,0
301.6,310.4,1330,49.5,30,False,False,0
301.2,310.7,1615,34.9,95,False,True,0
298.2,309.0,1418,44.2,87,True,False,0
300.9,310.7,1658,28.5,18,True,False,0
300.8,310.6,1360,48.8,91,True,False,0
302.3,311.4,1484,39.5,22,False,True,0
301.7,310.6,1303,59.7,42,True,False,0
302.2,310.8,2203,16.6,47,True,False,0
298.2,309.0,1651,31.5,197,True,False,0
303.0,311.3,1793,29.3,157,True,False,0
297.1,308.4,1359,46.6,176,False,False,0
298.3,308.6,1584,29.3,162,True,False,0
298.0,308.5,1429,37.7,220,True,False,1
300.1,309.2,1326,55.9,55,True,False,0
300.1,309.6,1584,36.7,165,False,True,0
298.8,310.2,1663,30.4,209,False,False,0
298.8,308.6,1598,35.1,52,False,True,0
298.5,309.5,1501,40.2,114,False,True,0
297.3,308.4,1449,44.4,34,False,True,0
298.6,309.4,1698,33.2,147,True,False,0
298.0,307.8,1386,57.3,147,True,False,0
297.2,308.4,1833,25.2,117,True,False,0
300.8,311.7,1479,39.4,18,True,False,0
299.1,308.2,1348,56.1,110,True,False,0
300.2,309.5,1539,35.3,80,True,False,0
298.3,308.4,1408,43.1,177,True,False,0
299.0,309.7,1489,40.7,212,False,True,0
301.5,310.6,1381,50.7,206,True,False,0
301.7,310.7,1442,41.1,89,False,True,0
300.0,309.5,1869,22.7,49,True,False,0
301.5,310.8,1417,49.7,5,True,False,0
301.4,311.0,1634,32.6,155,True,False,0
299.4,309.1,1957,22.1,55,True,False,0
302.2,310.8,1422,47.0,3,False,True,0
300.3,311.8,1360,48.0,119,True,False,0
300.2,311.6,1540,37.7,71,True,False,0
